Snapshot_Date,Opportunity_ID,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue
7/1/23,0061K00000jzzCA,Stage 0 - Prospecting,Existing Business,108719.9728,4/1/22,1/3/24,Privacy Monitoring,Epic,Health System,,AL,36607,5,751,1005,,16738191,2501585155,852661923
7/1/23,0061K00000jWa9Q,Closed Won,Existing Business,163458.6446,3/31/22,6/9/23,Privacy Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,0,413,1014,5207,71715672,3552585478,1083587809
7/1/23,0061K00000jW4aS,Stage 1 - Evaluating,Existing Business,57521.52324,3/18/22,12/1/23,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,IN,46952,0,108,239,,38780794,558389583,195058285
7/1/23,0061K00000jVZNI,Stage 4 - Verbal / VOC,New Business,579613.5,3/7/22,9/15/23,Privacy Monitoring,Other,,,CO,,0,,,67000,,,
7/1/23,0061K00000jVwnv,Stage 5 - Contracting,New Business,81841.8339,3/16/22,9/22/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,NY,11201,0,257,511,2206,13080000,1819817838,403051940
7/1/23,0061K00000jVwgu,Stage 2 - Scoping,New Business,103205.0693,3/16/22,11/16/23,Diversion Monitoring,Epic,Health System,,MA,02740,4,911,1182,4554,53954586,2671787001,896166485
7/1/23,0061K00000jVAqt,Stage 0 - Prospecting,Existing Business,130897.8472,2/25/22,10/12/23,Diversion Monitoring,Epic,Health System,,MT,59715,2,132,535,1730,8275178,769826807,410446489
7/1/23,0061K00000jV9BO,Stage 0 - Prospecting,New Business,483832.2672,2/24/22,12/13/23,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,TX,75235,0,786,1458,,56677944,8362574308,985442009
7/1/23,0061K00000jUhha,Stage 2 - Scoping,New Business,111109.122,2/10/22,11/15/23,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,NJ,07103,0,358,537,3431,186817004,3001578453,686455135
7/1/23,0061K00000jTF5J,Stage 3 - Pricing,Existing Business,104855.1127,1/20/22,12/11/23,Diversion Monitoring,Epic,Health System,,FL,33136,3,564,1759,4352,,10904781380,2290939882
7/1/23,0061K00000jTEIe,Stage 2 - Scoping,New Business,187456.8179,1/20/22,3/29/24,Compliance Analytics,Epic,Health System,,DE,19901,2,409,862,3167,170265284,2313848058,829151103
7/1/23,0061K00000iqIVh,Stage 2 - Scoping,Existing Business,288108,12/15/21,4/15/24,Diversion Monitoring,Epic,Health System,,KY,40536,6,1294,2385,,1167635729,9948591988,2638982448
7/1/23,0061K00000iq8LG,Stage 1 - Evaluating,New Business,144597.6,12/10/21,4/26/24,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,CA,93906,0,144,303,2002,297509163,1379358363,306843363
7/1/23,0061K00000ioytq,Stage 3 - Pricing,New Business,78295.82238,11/4/21,9/30/23,Diversion Monitoring,Epic,Health System,,TX,78411,2,191,367,1651,30780388,1279073317,238783276
7/1/23,0061K00000hxpAG,Stage 1 - Evaluating,Existing Business,249668.3045,9/8/21,12/12/23,Diversion Monitoring,Epic,Health System,,PA,17403,8,1311,3042,,104128081,8436439778,2978586312
7/1/23,0061K00000hxAip,Stage 1 - Evaluating,New Business,355753.3394,8/18/21,1/3/24,Privacy Monitoring,Cerner,Health System,,AL,35242,163,9367,1138,18053,578875911,6046405916,4026232705
7/1/23,0061K00000hwYz2,Stage 3 - Pricing,New Business,374096.4962,7/27/21,11/15/23,Privacy Monitoring,Epic,Health System,,MN,55805,15,1321,2270,7707,491171647,5373406365,2252975487
7/1/23,0061K00000huuIx,Stage 1 - Evaluating,New Business,291966.1466,6/21/21,1/3/24,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,FL,33606,0,898,1603,7062,175593803,10339881625,1734329798
7/1/23,0061K00000huJjk,Stage 3 - Pricing,Existing Business,158872.237,6/1/21,2/14/24,Diversion Monitoring,Cerner,Health System,,TN,38104,6,1648,1512,9035,-10222230,7284602305,1794046405
7/1/23,0061K00000h9QBQ,Stage 4 - Verbal / VOC,New Business,100817.3063,5/10/21,11/20/23,Diversion Monitoring,Other,Health System,,AL,35801,11,1915,2416,9035,119515913,7582342125,1620496014
7/1/23,0061K00000h9Bgm,Stage 5 - Contracting,New Business,335822.1095,4/30/21,7/14/23,Privacy Monitoring,Epic,Health System,,FL,32610,10,3017,3455,13691,199661573,14302640897,3513279054
7/1/23,0061K00000h93ft,Stage 3 - Pricing,Existing Business,142704.8663,4/27/21,2/15/24,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,SC,29169,0,541,940,5398,708669926,5448767524,1431532821
7/1/23,0061K00000h7yvD,Stage 3 - Pricing,New Business,143142.4372,4/16/21,11/24/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92324,0,366,427,2932,389243513,2413020589,390907095
7/1/23,0061K00000h7yuK,Stage 3 - Pricing,New Business,68034.77442,4/16/21,3/14/24,Diversion Monitoring,Meditech,Health System,,NH,03598,3,66,177,661,20228450,246357818,164042539
7/1/23,0061K00000h6yfD,Stage 3 - Pricing,New Business,171138.87,3/12/21,12/15/23,Privacy Monitoring,Epic,Health System,,MS,39216,6,953,952,,1213750055,3904050174,885735838
7/1/23,0061K00000h6jwx,Stage 3 - Pricing,New Business,205423.6948,3/3/21,1/18/24,Diversion Monitoring,Cerner,Health System,,FL,33759,18,3507,4506,16328,2697970,18405754041,4206859612
7/1/23,0061K00000fvP5f,Stage 3 - Pricing,Existing Business,220357.2838,9/16/20,11/1/23,Diversion Monitoring,Epic,Health System,,WA,98405,12,1900,4731,11550,40220179,13872969998,3600544769
7/1/23,0061K00000ftCbz,Stage 3 - Pricing,New Business,92113.02,7/22/20,12/23/23,Diversion Monitoring,Other,Health System,,AZ,85016,2,352,1190,4228,190886512,4091840391,1255389822
7/1/23,0061K00000fNEfL,Stage 1 - Evaluating,Existing Business,82192.32,5/22/20,5/23/24,Privacy Monitoring,Epic,Health System,,NC,27710,4,1553,3886,,,13039748726,3875811811
7/1/23,0061K00000fL98L,Stage 2 - Scoping,Existing Business,537708.4632,3/20/20,10/30/23,Diversion Monitoring,Epic,Health System,,OH,44195,23,5202,13581,,368968127,39535837288,11601095157
6/1/23,0061K00000lTVij,Stage 1 - Evaluating,New Business,24539.83,5/31/23,5/1/24,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,6/30/23,IA,51101,37,142,178,,172689,569945133,159570662
6/1/23,0061K00000lTTWt,Stage 3 - Pricing,Existing Business,201142.872,5/30/23,7/1/23,Diversion Monitoring,Epic,Health System,,IL,60611,12,2761,6676,3154,1515222918,26967920259,5680457016
6/1/23,0061K00000lTT2E,Stage 3 - Pricing,New Business,133861.4185,5/30/23,10/24/23,Diversion Monitoring,Epic,Health System,,NC,27835,10,1401,2063,2321,46121552,4684239196,1880969076
6/1/23,0061K00000lTSii,Stage 2 - Scoping,New Business,92390.55498,5/30/23,12/14/23,Privacy Monitoring,Epic,Health System,,FL,34102,2,793,838,2657,15927396,3159608637,677748228
6/1/23,0061K00000lTSeW,Stage 2 - Scoping,New Business,315562.518,5/30/23,1/18/24,Privacy Monitoring,Epic,Health System,,SC,29425,12,1857,3182,11739,318101846,12720090009,3135637889
6/1/23,0061K00000lTOLQ,Stage 1 - Evaluating,New Business,55598.049,5/25/23,5/1/24,Diversion Monitoring,Meditech,Health System,,NY,10701,3,460,321,1668,8349690,913028296,267882489
6/1/23,0061K00000lTLvi,Stage 1 - Evaluating,New Business,99178.08048,5/24/23,11/30/23,Privacy Monitoring,Meditech,Health System,,RI,02908,2,311,428,1333,280967,1150758110,303821323
6/1/23,0061K00000lTCSu,Stage 3 - Pricing,New Business,91924.44516,5/18/23,12/13/23,Diversion Monitoring,Cerner,Health System,,AL,36617,3,692,2039,,193337610,2453868666,824021535
6/1/23,0061K00000lT83q,Stage 3 - Pricing,New Business,50543.43876,5/16/23,8/31/23,Privacy Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lT5lQ,Stage 1 - Evaluating,New Business,444594.7843,5/16/23,5/1/24,Diversion Monitoring,Epic,Health System,,NJ,08837,18,4438,6636,,34261748,21201628270,5673294538
6/1/23,0061K00000lT0UU,Stage 2 - Scoping,New Business,29898,5/11/23,8/1/23,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,AZ,85008,51,64,63,,26389956,257201820,66081222
6/1/23,0061K00000lSyU9,Stage 1 - Evaluating,New Business,768027.978,5/10/23,11/30/23,Privacy Monitoring,Epic,Health System,,TX,75246,51,4875,9506,28619,342375318,31719367734,9226871582
6/1/23,0061K00000lSTwZ,Stage 3 - Pricing,New Business,78085.34046,4/21/23,11/24/23,Privacy Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lSTui,Stage 3 - Pricing,New Business,86979.1257,4/21/23,12/4/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,GA,30720,,221,516,,14236193,1487900893,349624719
6/1/23,0061K00000lSpcr,Stage 3 - Pricing,New Business,184690.818,5/5/23,11/16/23,Privacy Monitoring,Epic,Health System,,KY,41017,6,855,1319,6340,132149153,4133409109,1522600343
6/1/23,0061K00000lSpcq,Stage 2 - Scoping,New Business,115515,5/5/23,5/16/24,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,GA,30303,,694,1156,,61232718,7301985885,1185936329
6/1/23,0061K00000lSpb9,Stage 3 - Pricing,New Business,115914.9537,5/5/23,11/26/23,Diversion Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lSoYw,Stage 3 - Pricing,New Business,68602.32,5/4/23,12/20/23,Diversion Monitoring,Cerner,Health System,,MO,64108,3,365,654,,-1453431,1233890416,663746066
6/1/23,0061K00000lSNIt,Stage 1 - Evaluating,New Business,210387.0346,4/20/23,11/15/23,Diversion Monitoring,Epic,Health System,,VA,22903,5,984,2397,10109,15522081,8381402195,2490998548
6/1/23,0061K00000lSelV,Stage 1 - Evaluating,New Business,92147.83758,4/28/23,3/22/24,Privacy Monitoring,Meditech,Health System,,AZ,86409,1,196,383,,47825586,1932300351,369771903
6/1/23,0061K00000lSekN,Stage 3 - Pricing,New Business,69581.56104,4/28/23,12/15/23,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,9/30/23,TX,77954,16,44,85,,24371942,109589732,35608344
6/1/23,0061K00000lSekh,Stage 1 - Evaluating,New Business,32819.85,4/28/23,12/15/23,Diversion Monitoring,Epic,Critical Access Hospital,12/31/23,CO,81611,,25,172,,79127288,195072360,130050316
6/1/23,0061K00000lSejF,Stage 1 - Evaluating,New Business,115319.7389,4/28/23,12/15/23,Privacy Monitoring,Cerner,Health System,,CA,94533,2,182,324,1550,25047550,4463162610,676594922
6/1/23,0061K00000lScir,Stage 2 - Scoping,New Business,360006.656,4/27/23,4/19/24,Privacy Monitoring,Epic,Health System,,NY,11570,6,1724,2823,10414,13428000,11927474922,2587604508
6/1/23,0061K00000lScce,Stage 1 - Evaluating,New Business,128787.8366,4/27/23,3/15/24,Privacy Monitoring,Epic,Health System,,NY,10940,3,420,841,,25945000,2576205540,666945846
6/1/23,0061K00000lSauT,Stage 3 - Pricing,New Business,92765.69334,4/26/23,10/25/23,Privacy Monitoring,Epic,Health System,,SC,29506,7,764,1167,,37730451,6003595117,1226821177
6/1/23,0061K00000lS1S0,Stage 2 - Scoping,New Business,103767.6137,4/12/23,3/15/24,Privacy Monitoring,Epic,Health System,,MD,21801,2,319,913,,29089987,895131961,608750189
6/1/23,0061K00000lRyiO,Stage 3 - Pricing,New Business,32523.94134,4/10/23,8/31/23,Privacy Monitoring,Epic,Critical Access Hospital,6/30/23,IA,51537,,25,46,,21466237,71942108,40799174
6/1/23,0061K00000lRyE9,Stage 2 - Scoping,New Business,108720,4/10/23,11/16/23,Diversion Monitoring,Epic,Health System,,KY,40223,10,2235,5166,,12270781,20522369412,3302416591
6/1/23,0061K00000lRyC4,Stage 3 - Pricing,New Business,109501.7512,4/10/23,12/4/23,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,GA,30720,,221,516,,14236193,1487900893,349624719
6/1/23,0061K00000lRY1U,Stage 5 - Contracting,Existing Business,130393.7397,3/13/23,6/16/23,Diversion Monitoring,Epic,Health System,,NJ,08053,5,1328,1681,7521,17053021,12434163918,1889100630
6/1/23,0061K00000lRXzn,Stage 2 - Scoping,New Business,91392.75,3/13/23,12/29/23,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,WA,98004,,296,1342,2625,15282530,2039476965,622204958
6/1/23,0061K00000lRWHg,Stage 2 - Scoping,New Business,34233.21,3/10/23,12/1/23,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,6/30/23,OH,43402,,99,159,,32862832,222012876,101985782
6/1/23,0061K00000lRW2L,Stage 2 - Scoping,New Business,183587.31,3/10/23,10/1/23,Diversion Monitoring,Epic,Health System,,WI,54956,8,436,1233,,562288143,2162240920,845628712
6/1/23,0061K00000lRVJl,Stage 2 - Scoping,New Business,90021.35592,3/9/23,10/31/23,Diversion Monitoring,Meditech,Critical Access Hospital,6/30/23,OR,97467,,16,35,,3953014,52635347,27772884
6/1/23,0061K00000lRSQ2,Stage 1 - Evaluating,New Business,32901.39,3/7/23,8/4/23,Diversion Monitoring,Epic,Critical Access Hospital,9/30/23,IN,46703,,25,102,,21564054,230291824,95054118
6/1/23,0061K00000lRSQ1,Stage 3 - Pricing,New Business,225930.733,3/7/23,7/10/23,Privacy Monitoring,Epic,Health System,,NE,68198,2,682,1875,,23342717,4660493585,1407672468
6/1/23,0061K00000lRSOj,Stage 0 - Prospecting,New Business,198033.48,3/7/23,12/31/23,Diversion Monitoring,Epic,Health System,,MI,49503,10,1901,4000,,982985681,7869236233,3290488427
6/1/23,0061K00000lRRz0,Stage 1 - Evaluating,New Business,98473.14,3/7/23,3/29/24,Diversion Monitoring,Epic,Health System,,TX,76104,2,423,687,,639483030,3082304898,1507132574
6/1/23,0061K00000lRRhB,Stage 1 - Evaluating,New Business,200330.19,3/7/23,3/1/24,Diversion Monitoring,Epic,Health System,,IL,61602,16,2074,3611,,2010921850,12173925432,3065396921
6/1/23,0061K00000lRRcz,Stage 2 - Scoping,New Business,145845.162,3/7/23,11/29/23,Privacy Monitoring,Epic,Health System,,IL,61801,8,1047,2633,,-7753402,8760516151,2145843474
6/1/23,0061K00000lRQxb,Stage 1 - Evaluating,New Business,63841.93326,3/6/23,3/22/24,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,PA,19020,16,24,51,,6202212,265996964,64769294
6/1/23,0061K00000lRnT0,Stage 4 - Verbal / VOC,New Business,108720.2446,3/29/23,6/15/23,Diversion Monitoring,Cerner,Health System,,TN,38401,3,305,409,,69030782,1460600399,365065858
6/1/23,0061K00000lRmJS,Stage 4 - Verbal / VOC,New Business,74107.41156,3/28/23,8/22/23,Privacy Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lRLbH,Stage 2 - Scoping,New Business,945989.028,3/1/23,3/29/24,Privacy Monitoring,Epic,Health System,,TX,76011,29,3612,5695,34594,225592200,18466161138,5165327002
6/1/23,0061K00000lRKfD,Stage 4 - Verbal / VOC,New Business,157275.3577,2/28/23,12/1/23,Privacy Monitoring,Epic,Health System,,OH,45219,2,546,822,,38008899,3155461160,891957700
6/1/23,0061K00000lRjSu,Stage 1 - Evaluating,New Business,546100.6144,3/23/23,12/13/23,Diversion Monitoring,Epic,Health System,,MA,02138,14,2413,7892,,51680048,11394245520,4977074535
6/1/23,0061K00000lRJ2c,Stage 3 - Pricing,New Business,2209061.703,2/28/23,10/22/23,Privacy Monitoring,Epic,Health System,,FL,32714,53,9060,13988,46304,4779920653,65116696237,13243106471
6/1/23,0061K00000lRICd,Stage 1 - Evaluating,New Business,278078.58,2/27/23,3/29/24,Diversion Monitoring,Epic,Health System,,TX,77030,9,2774,3594,,514064657,31011802529,5737386317
6/1/23,0061K00000lRIBo,Stage 2 - Scoping,New Business,429009.12,2/27/23,12/1/23,Diversion Monitoring,Other,Health System,,CO,80112,,2136,3615,,,,
6/1/23,0061K00000lRFy8,Stage 3 - Pricing,New Business,78822.05436,2/24/23,8/15/23,Privacy Monitoring,Epic,Health System,,SC,29646,2,315,503,,25708439,1275976193,425613703
6/1/23,0061K00000lReig,Stage 1 - Evaluating,New Business,350486.9426,3/20/23,12/29/23,Privacy Monitoring,Other,Health System,,CA,91010,4,378,1083,5880,7546306,7995795106,2934195285
6/1/23,0061K00000lRDxS,Stage 3 - Pricing,New Business,79678.17,2/22/23,7/24/23,Diversion Monitoring,Cerner,Health System,,GA,30912,5,724,968,,25495707,3721194937,742974036
6/1/23,0061K00000lRcxO,Stage 3 - Pricing,New Business,83154.65508,3/17/23,9/5/23,Privacy Monitoring,Other,Rehabilitation Hospital,6/30/23,TN,37403,,96,22,,15187834,51439479,48922164
6/1/23,0061K00000lRcwu,Stage 3 - Pricing,New Business,122309.8641,3/17/23,11/15/23,Diversion Monitoring,Epic,Health System,,FL,32256,2,336,1340,,4425,2549306153,962736304
6/1/23,0061K00000lRc1h,Stage 1 - Evaluating,New Business,188215.8194,3/16/23,3/29/24,Diversion Monitoring,Epic,Health System,,CA,92354,6,1163,1695,9300,181173882,10917053991,1872645618
6/1/23,0061K00000lR9dm,Stage 3 - Pricing,Existing Business,83573.064,2/17/23,9/1/23,Privacy Monitoring,Epic,Health System,,WA,98405,12,1900,4731,,40220179,13872969998,3600544769
6/1/23,0061K00000lR4ZU,Stage 3 - Pricing,New Business,254174.2321,2/13/23,6/15/23,Diversion Monitoring,Epic,Health System,,NJ,07960,8,1940,4317,,696210495,17079849946,3472758404
6/1/23,0061K00000lR0rh,Closed Lost,New Business,98715.55842,2/8/23,5/31/23,Diversion Monitoring,Other,Health System,,LA,70806,3,442,578,,3006000,1303320394,479082880
6/1/23,0061K00000lR0jz,Stage 2 - Scoping,New Business,239152.4168,2/8/23,12/31/23,Diversion Monitoring,Epic,Health System,,UT,84132,4,735,2071,12039,635185592,5663086159,2634418500
6/1/23,0061K00000lQy8P,Stage 3 - Pricing,New Business,138620.718,2/6/23,11/15/23,Compliance Analytics,Epic,Health System,,FL,32256,2,336,1340,,4425,2549306153,962736304
6/1/23,0061K00000lQnMr,Stage 3 - Pricing,Existing Business,102528.4232,1/26/23,6/23/23,Privacy Monitoring,Epic,Health System,,WA,98405,12,1900,4731,3131,40220179,13872969998,3600544769
6/1/23,0061K00000lQkOe,Stage 3 - Pricing,New Business,101512.0543,1/24/23,1/10/24,Diversion Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lQjqv,Stage 1 - Evaluating,Existing Business,238265.5878,1/23/23,2/16/24,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,MA,02215,,30,639,,59411523,5408631917,1883616165
6/1/23,0061K00000lQJFA,Stage 1 - Evaluating,New Business,358032.3552,12/29/22,12/22/23,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,TX,78229,,657,1397,,369795724,4803778711,1096152133
6/1/23,0061K00000lQHhA,Stage 0 - Prospecting,Existing Business,95130,12/28/22,12/31/24,Diversion Monitoring,Other,Health System,,NY,10456,2,454,478,,136586428,1421783437,870350202
6/1/23,0061K00000lQHgz,Stage 0 - Prospecting,Existing Business,127746,12/28/22,12/31/24,Diversion Monitoring,Epic,Childrens Hospital,6/30/23,AR,72202,2,324,589,,42397779,1260897011,628693116
6/1/23,0061K00000lQHgf,Stage 0 - Prospecting,Existing Business,149490,12/27/22,12/31/24,Diversion Monitoring,Other,Health System,,CO,80021,,,,,,,
6/1/23,0061K00000lQGrs,Stage 0 - Prospecting,Existing Business,129349.62,12/27/22,12/31/24,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NJ,07450,,385,918,,4145859,3122088230,951820220
6/1/23,0061K00000lQGr1,Stage 0 - Prospecting,Existing Business,95130,12/27/22,12/31/24,Diversion Monitoring,Epic,Health System,,WA,98274,2,185,584,,13919751,1777608297,492085069
6/1/23,0061K00000lQGqh,Stage 0 - Prospecting,Existing Business,97304.4,12/27/22,12/31/24,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,NJ,08822,,184,584,,48893674,1195698367,358356591
6/1/23,0061K00000lQGpZ,Stage 0 - Prospecting,Existing Business,240278.294,12/27/22,12/31/24,Diversion Monitoring,Epic,Health System,,OH,43202,19,2441,5167,,9064721,14469495458,4549852020
6/1/23,0061K00000lQGpt,Stage 0 - Prospecting,Existing Business,95130,12/27/22,12/31/24,Diversion Monitoring,Other,,,,,,,,,,,
6/1/23,0061K00000lQGpA,Stage 0 - Prospecting,Existing Business,187542,12/27/22,12/31/24,Diversion Monitoring,Epic,Health System,,WA,98683,10,1225,3159,,14632000,9114356378,3024833937
6/1/23,0061K00000lQfz0,Stage 3 - Pricing,New Business,357929.7779,1/18/23,9/29/23,Compliance Analytics,Epic,Health System,,OR,97504,3,491,1563,994,3775,3657794891,1064363856
6/1/23,0061K00000lQEXP,Stage 0 - Prospecting,Existing Business,220614.624,12/22/22,12/31/24,Diversion Monitoring,Epic,Health System,,CA,94143,8,1569,2667,,4035475835,20906203178,5702637248
6/1/23,0061K00000lQEWv,Stage 0 - Prospecting,Existing Business,122310,12/22/22,12/31/24,Diversion Monitoring,Epic,Health System,,MI,48912,6,575,1550,,35101721,4250111356,1201182470
6/1/23,0061K00000lQeMa,Stage 3 - Pricing,New Business,219120.8384,1/17/23,8/1/23,Diversion Monitoring,Epic,Health System,,OH,45429,9,1150,2471,7334,17000710,10534781091,2110833683
6/1/23,0061K00000lQEgL,Stage 0 - Prospecting,Existing Business,312570,12/22/22,12/31/24,Privacy Monitoring,Epic,Health System,,KS,66160,6,1225,2430,,331872975,12538530661,2697366076
6/1/23,0061K00000lQE9R,Closed Won,New Business,190873.2895,12/22/22,5/9/23,Privacy Monitoring,Cerner,Health System,,TN,38104,6,1648,1512,8140,-10222230,7284602305,1794046405
6/1/23,0061K00000lQ8eP,Stage 2 - Scoping,New Business,180312.12,12/15/22,1/18/24,Diversion Monitoring,Epic,Health System,,GA,30066,14,2629,4160,,29903615,20213320241,4105784125
6/1/23,0061K00000l5Gwu,Stage 1 - Evaluating,New Business,394110,10/19/22,1/4/24,Diversion Monitoring,Cerner,Health System,,TN,37067,83,10122,10866,,-29178396,89793712179,10927901885
6/1/23,0061K00000kZCTo,Stage 3 - Pricing,New Business,98970.1263,8/19/22,12/8/23,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,CA,91786,,363,423,1790,13047456,3266797992,447332724
